Time	ECG	ECG_Normalized	Heart_Rate	EDA
232583.0 392.0 0 156.7252667938341 614.0
232605.0 443.0 0 159.56075681806465 614.0
232628.0 401.0 0 162.3962468422952 615.0
232650.0 487.0 500 165.23173686652575 615.0
232673.0 390.0 0 168.0672268907563 615.0
232694.0 381.0 0 204.99108734402853 616.0
232717.0 396.0 0 241.91494779730073 616.0
232739.0 367.0 0 278.838808250573 616.0
232762.0 367.0 0 315.7626687038452 617.0
232804.0 463.0 500 352.68652915711743 617.0
232826.0 343.0 0 389.61038961038963 617.0
232849.0 325.0 0 388.89681746824607 618.0
232871.0 327.0 0 388.1832453261025 618.0
232893.0 329.0 0 387.46967318395895 618.0
232915.0 331.0 0 386.7561010418153 618.0
232938.0 283.0 0 386.04252889967177 619.0
232960.0 341.0 500 385.3289567575282 619.0
232983.0 346.0 0 384.61538461538464 619.0
233004.0 379.0 0 384.61538461538464 620.0
233027.0 306.0 0 384.61538461538464 620.0
233049.0 333.0 0 384.61538461538464 620.0
233072.0 314.0 0 384.61538461538464 620.0
233095.0 300.0 0 384.61538461538464 621.0
233116.0 479.0 500 384.61538461538464 621.0
233139.0 262.0 0 384.61538461538464 621.0
233161.0 324.0 500 858.9743589743589 621.0
233184.0 331.0 0 1333.3333333333333 622.0
233206.0 328.0 0 1157.5757575757575 622.0
233228.0 320.0 0 981.8181818181818 622.0
233250.0 320.0 0 806.060606060606 623.0
233293.0 450.0 500 630.3030303030303 623.0
233315.0 333.0 0 454.54545454545456 623.0
233337.0 335.0 0 444.5554445554446 623.0
233360.0 328.0 0 434.5654345654346 623.0
233382.0 327.0 0 424.5754245754246 623.0
233405.0 312.0 0 414.5854145854146 623.0
233426.0 291.0 0 404.5954045954046 623.0
233449.0 376.0 500 394.6053946053946 623.0
233471.0 286.0 0 384.61538461538464 623.0
233494.0 405.0 500 858.9743589743589 623.0
233516.0 417.0 0 1333.3333333333333 624.0
233538.0 404.0 0 1245.6575682382133 624.0
233560.0 340.0 0 1157.9818031430934 624.0
233583.0 321.0 0 1070.3060380479735 624.0
233606.0 358.0 0 982.6302729528535 624.0
233628.0 390.0 0 894.9545078577336 624.0
233650.0 418.0 0 807.2787427626137 624.0
233672.0 439.0 0 719.6029776674937 624.0
233695.0 422.0 0 631.9272125723737 624.0
233717.0 405.0 0 544.2514474772539 624.0
233740.0 364.0 0 456.5756823821339 624.0
233761.0 364.0 0 368.899917287014 625.0
233804.0 451.0 500 281.22415219189406 625.0
233827.0 340.0 0 193.5483870967742 625.0
233848.0 331.0 0 201.09937798350933 625.0
233871.0 336.0 0 208.65036887024448 625.0
233893.0 336.0 0 216.2013597569796 625.0
233916.0 320.0 0 223.75235064371475 625.0
233938.0 260.0 0 231.30334153044987 625.0
233960.0 194.0 0 238.854332417185 625.0
233982.0 210.0 0 246.40532330392014 625.0
234005.0 183.0 0 253.95631419065526 625.0
234027.0 281.0 500 261.5073050773904 625.0
234050.0 325.0 0 269.05829596412553 625.0
234071.0 280.0 0 265.104260855972 625.0
234094.0 208.0 0 261.15022574781835 625.0
234116.0 228.0 0 257.1961906396648 625.0
234139.0 219.0 0 253.2421555315112 625.0
234162.0 243.0 0 249.2881204233576 625.0
